u,null_lo,null_median,null_hi
0.04302220765385561,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.04343194296484471,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.04384167827583381,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.04425141358682291,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.04466114889781201,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.045070884208801114,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.04548061951979022,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.045890354830779315,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.04630009014176842,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.046709825452757515,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.04711956076374662,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.04752929607473572,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.04793903138572482,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.048348766696713924,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.04875850200770302,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.049168237318692125,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.04957797262968123,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.049987707940670326,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.05039744325165943,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.050807178562648526,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.05121691387363763,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.051626649184626734,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.05203638449561583,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.052446119806604935,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.05285585511759403,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.053265590428583136,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.05367532573957224,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.05408506105056134,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.05449479636155044,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.05490453167253954,0.00016389412439564042,0.00016389412439564042,0.00020486765549455053
0.05531426698352864,0.00016389412439564042,0.00016389412439564042,0.00020486765549455053
0.05572400229451774,0.00016389412439564042,0.00016389412439564042,0.00020486765549455053
0.05613373760550684,0.00016389412439564042,0.00016389412439564042,0.00020486765549455053
0.056543472916495946,0.00016389412439564042,0.00016389412439564042,0.00020486765549455053
0.05695320822748504,0.00016389412439564042,0.00016389412439564042,0.00020486765549455053
0.05736294353847415,0.00016389412439564042,0.00016389412439564042,0.00020486765549455053
0.057772678849463244,0.00016389412439564042,0.00016389412439564042,0.00020486765549455053
0.05818241416045235,0.00016389412439564042,0.00016389412439564042,0.00020486765549455053
0.05859214947144145,0.00016389412439564042,0.00016389412439564042,0.00020486765549455053
0.05900188478243055,0.00016389412439564042,0.00016389412439564042,0.00020486765549455053
0.05941162009341965,0.00016389412439564042,0.00016389412439564042,0.00020486765549455053
0.05982135540440875,0.00016389412439564042,0.00016389412439564042,0.00020486765549455053
0.06023109071539785,0.00016389412439564042,0.00016389412439564042,0.00020486765549455053
0.06064082602638696,0.00016389412439564042,0.00016389412439564042,0.00020486765549455053
0.061050561337376054,0.00016389412439564042,0.00016389412439564042,0.00020486765549455053
0.06146029664836516,0.00016389412439564042,0.00016389412439564042,0.00020589199377202234
0.061870031959354255,0.00016389412439564042,0.00016389412439564042,0.00020589199377202234
0.06227976727034336,0.00016389412439564042,0.00016389412439564042,0.00020589199377202234
0.06268950258133246,0.00016389412439564042,0.00016389412439564042,0.00020589199377202234
0.06309923789232157,0.00016389412439564042,0.00016389412439564042,0.00020589199377202234
0.06350897320331066,0.00016389412439564042,0.00016389412439564042,0.00020589199377202234
0.06391870851429976,0.00016389412439564042,0.00016389412439564042,0.00020589199377202234
0.06432844382528886,0.00016389412439564042,0.00016389412439564042,0.00020589199377202234
