mass,count,pmf_collective,sample,state,u
4220,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
10030,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
2,451,0.3619582664526485,nondiseased_kidney,post-event,0.428710537105371
3,168,0.1348314606741573,nondiseased_kidney,post-event,0.428710537105371
4,82,0.06581059390048154,nondiseased_kidney,post-event,0.428710537105371
5,74,0.0593900481540931,nondiseased_kidney,post-event,0.428710537105371
6,44,0.03531300160513644,nondiseased_kidney,post-event,0.428710537105371
7,44,0.03531300160513644,nondiseased_kidney,post-event,0.428710537105371
8,33,0.026484751203852328,nondiseased_kidney,post-event,0.428710537105371
9,33,0.026484751203852328,nondiseased_kidney,post-event,0.428710537105371
10,33,0.026484751203852328,nondiseased_kidney,post-event,0.428710537105371
11,19,0.015248796147672551,nondiseased_kidney,post-event,0.428710537105371
12,18,0.014446227929373997,nondiseased_kidney,post-event,0.428710537105371
13,16,0.012841091492776886,nondiseased_kidney,post-event,0.428710537105371
14,13,0.01043338683788122,nondiseased_kidney,post-event,0.428710537105371
15,9,0.0072231139646869984,nondiseased_kidney,post-event,0.428710537105371
16,10,0.008025682182985553,nondiseased_kidney,post-event,0.428710537105371
17,9,0.0072231139646869984,nondiseased_kidney,post-event,0.428710537105371
18,8,0.006420545746388443,nondiseased_kidney,post-event,0.428710537105371
19,4,0.0032102728731942215,nondiseased_kidney,post-event,0.428710537105371
20,6,0.004815409309791332,nondiseased_kidney,post-event,0.428710537105371
21,7,0.0056179775280898875,nondiseased_kidney,post-event,0.428710537105371
22,2,0.0016051364365971107,nondiseased_kidney,post-event,0.428710537105371
23,11,0.00882825040128411,nondiseased_kidney,post-event,0.428710537105371
24,4,0.0032102728731942215,nondiseased_kidney,post-event,0.428710537105371
25,9,0.0072231139646869984,nondiseased_kidney,post-event,0.428710537105371
26,3,0.002407704654895666,nondiseased_kidney,post-event,0.428710537105371
27,6,0.004815409309791332,nondiseased_kidney,post-event,0.428710537105371
28,3,0.002407704654895666,nondiseased_kidney,post-event,0.428710537105371
29,4,0.0032102728731942215,nondiseased_kidney,post-event,0.428710537105371
30,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
31,7,0.0056179775280898875,nondiseased_kidney,post-event,0.428710537105371
34,5,0.0040128410914927765,nondiseased_kidney,post-event,0.428710537105371
35,3,0.002407704654895666,nondiseased_kidney,post-event,0.428710537105371
36,2,0.0016051364365971107,nondiseased_kidney,post-event,0.428710537105371
37,3,0.002407704654895666,nondiseased_kidney,post-event,0.428710537105371
38,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
39,4,0.0032102728731942215,nondiseased_kidney,post-event,0.428710537105371
40,5,0.0040128410914927765,nondiseased_kidney,post-event,0.428710537105371
41,2,0.0016051364365971107,nondiseased_kidney,post-event,0.428710537105371
42,2,0.0016051364365971107,nondiseased_kidney,post-event,0.428710537105371
43,2,0.0016051364365971107,nondiseased_kidney,post-event,0.428710537105371
44,3,0.002407704654895666,nondiseased_kidney,post-event,0.428710537105371
45,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
46,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
47,2,0.0016051364365971107,nondiseased_kidney,post-event,0.428710537105371
48,3,0.002407704654895666,nondiseased_kidney,post-event,0.428710537105371
49,2,0.0016051364365971107,nondiseased_kidney,post-event,0.428710537105371
50,2,0.0016051364365971107,nondiseased_kidney,post-event,0.428710537105371
51,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
52,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
54,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
55,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
56,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
57,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
58,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
59,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
60,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
61,2,0.0016051364365971107,nondiseased_kidney,post-event,0.428710537105371
62,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
65,2,0.0016051364365971107,nondiseased_kidney,post-event,0.428710537105371
66,2,0.0016051364365971107,nondiseased_kidney,post-event,0.428710537105371
67,3,0.002407704654895666,nondiseased_kidney,post-event,0.428710537105371
68,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
69,2,0.0016051364365971107,nondiseased_kidney,post-event,0.428710537105371
70,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
71,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
74,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
75,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
80,2,0.0016051364365971107,nondiseased_kidney,post-event,0.428710537105371
87,2,0.0016051364365971107,nondiseased_kidney,post-event,0.428710537105371
89,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
92,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
96,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
98,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
99,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
100,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
102,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
103,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
104,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
107,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
120,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
121,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
124,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
129,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
137,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
142,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
145,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
151,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
153,2,0.0016051364365971107,nondiseased_kidney,post-event,0.428710537105371
165,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
171,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
201,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
204,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
215,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
227,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
229,2,0.0016051364365971107,nondiseased_kidney,post-event,0.428710537105371
233,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
257,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
259,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
293,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
298,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
609,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
